Country/Region,Region,Measure,Avg_Value,Date Range
Iran,Middle East,Life Expectancy Male,70.3076923076923,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Mobile Phone Usage,0.345615384615385,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Population 0-14,0.267538461538462,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Population 15-64,0.683769230769231,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Population 65+,4.86923076923077e-02,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Population Total,71064178.2307692,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Population Urban,0.680923076923077,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Tourism Inbound,1654833333.33333,Data between 2000 and 2012 for Iran in Middle East.
Iran,Middle East,Tourism Outbound,5719500000,Data between 2000 and 2012 for Iran in Middle East.
Iraq,Middle East,Birth Rate,3.38461538461539e-02,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Business Tax Rate,0.2735,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,CO2 Emissions,94832.6363636364,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Days to Start Business,36.6666666666667,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Ease of Business,155,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Energy Usage,28885.1666666667,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,GDP,114951283891.556,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Health Exp % GDP,3.23076923076923e-02,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Health Exp/Capita,85.7692307692308,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Hours to do Tax,312,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Infant Mortality Rate,3.24615384615385e-02,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Internet Usage,0.018,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Lending Interest,0.150666666666667,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Life Expectancy Female,72.5384615384615,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Life Expectancy Male,66.6153846153846,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Mobile Phone Usage,0.412272727272727,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Population 0-14,0.417846153846154,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Population 15-64,0.547692307692308,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Population 65+,3.43076923076923e-02,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Population Total,28097287.6153846,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Population Urban,0.688307692307692,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Tourism Inbound,745909090.909091,Data between 2000 and 2012 for Iraq in Middle East.
Iraq,Middle East,Tourism Outbound,897727272.727273,Data between 2000 and 2012 for Iraq in Middle East.
Ireland,Europe,Birth Rate,1.56153846153846e-02,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Business Tax Rate,0.25375,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,CO2 Emissions,42888.2727272727,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Days to Start Business,14.2,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Ease of Business,15,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Energy Usage,14239.8461538462,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,GDP,191640886312.769,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Health Exp % GDP,7.91538461538461e-02,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Health Exp/Capita,3635.53846153846,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Hours to do Tax,76.5,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Infant Mortality Rate,4.38461538461539e-03,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Internet Usage,0.500153846153846,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Lending Interest,3.56666666666667e-02,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Life Expectancy Female,81.5384615384615,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Life Expectancy Male,76.9230769230769,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Mobile Phone Usage,0.979,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Population 0-14,0.210923076923077,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Population 15-64,0.676846153846154,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Population 65+,0.112230769230769,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Population Total,4250146.53846154,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Population Urban,0.607461538461538,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Tourism Inbound,7055692307.69231,Data between 2000 and 2012 for Ireland in Europe.
Ireland,Europe,Tourism Outbound,6152153846.15385,Data between 2000 and 2012 for Ireland in Europe.
Isle of Man,Europe,Birth Rate,0.011,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Business Tax Rate,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,CO2 Emissions,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Days to Start Business,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Ease of Business,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Energy Usage,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,GDP,2565965616.125,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Health Exp % GDP,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Health Exp/Capita,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Hours to do Tax,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Infant Mortality Rate,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Internet Usage,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Lending Interest,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Life Expectancy Female,82,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Life Expectancy Male,75,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Mobile Phone Usage,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Population 0-14,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Population 15-64,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Population 65+,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Population Total,81109.8461538462,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Population Urban,0.519230769230769,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Tourism Inbound,,Data between 2000 and 2012 for Isle of Man in Europe.
Isle of Man,Europe,Tourism Outbound,,Data between 2000 and 2012 for Isle of Man in Europe.
Israel,Middle East,Birth Rate,2.14615384615385e-02,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Business Tax Rate,0.334625,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,CO2 Emissions,65561.6363636364,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Days to Start Business,20.1,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Ease of Business,33,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Energy Usage,20736.4615384615,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,GDP,171846153846.154,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Health Exp % GDP,7.60769230769231e-02,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Health Exp/Capita,1743.92307692308,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Hours to do Tax,231.875,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Infant Mortality Rate,4.38461538461539e-03,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Internet Usage,0.407230769230769,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Lending Interest,7.69230769230769e-02,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Life Expectancy Female,82.5384615384615,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Life Expectancy Male,80.1538461538462,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Mobile Phone Usage,1.12769230769231,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Population 0-14,0.276692307692308,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Population 15-64,0.621307692307692,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Population 65+,0.101846153846154,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Population Total,7081146.15384615,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Population Urban,0.915769230769231,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Tourism Inbound,4273846153.84615,Data between 2000 and 2012 for Israel in Middle East.
Israel,Middle East,Tourism Outbound,4148230769.23077,Data between 2000 and 2012 for Israel in Middle East.
Italy,Europe,Birth Rate,9.53846153846154e-03,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Business Tax Rate,0.713625,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,CO2 Emissions,450547.909090909,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Days to Start Business,11.3,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Ease of Business,67,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Energy Usage,173839.076923077,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,GDP,1783076923076.92,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Health Exp % GDP,8.69230769230769e-02,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Health Exp/Capita,2650.38461538462,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Hours to do Tax,310.875,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Infant Mortality Rate,3.84615384615385e-03,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Internet Usage,0.393461538461538,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Lending Interest,5.74615384615385e-02,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Life Expectancy Female,84.1538461538462,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Life Expectancy Male,78.4615384615385,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Mobile Phone Usage,1.266,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Population 0-14,0.141076923076923,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Population 15-64,0.662384615384616,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Population 65+,0.196461538461538,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Population Total,58203399.7692308,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Population Urban,0.678615384615385,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Tourism Inbound,38430307692.3077,Data between 2000 and 2012 for Italy in Europe.
Italy,Europe,Tourism Outbound,27949461538.4615,Data between 2000 and 2012 for Italy in Europe.
Jamaica,The Americas,Birth Rate,1.68461538461539e-02,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Business Tax Rate,0.4835,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,CO2 Emissions,10593.2727272727,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Days to Start Business,12.4,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Ease of Business,91,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Energy Usage,3653.5,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,GDP,11653530259.4615,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Health Exp % GDP,5.00769230769231e-02,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Health Exp/Capita,217.384615384615,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Hours to do Tax,408.25,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Infant Mortality Rate,1.75384615384615e-02,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Internet Usage,0.175384615384615,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Lending Interest,0.186461538461538,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Life Expectancy Female,74.6923076923077,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Life Expectancy Male,69.1538461538462,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Mobile Phone Usage,0.769153846153846,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Population 0-14,0.305846153846154,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Population 15-64,0.617153846153846,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Population 65+,0.077,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Population Total,2652303.76923077,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Population Urban,0.529923076923077,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Tourism Inbound,1879846153.84615,Data between 2000 and 2012 for Jamaica in The Americas.
Jamaica,The Americas,Tourism Outbound,265769230.769231,Data between 2000 and 2012 for Jamaica in The Americas.
Japan,Asia,Birth Rate,8.76923076923077e-03,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Business Tax Rate,0.5165,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,CO2 Emissions,1212235.45454545,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Days to Start Business,24.6,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Ease of Business,23,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Energy Usage,500307.923076923,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,GDP,4796923076923.08,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Health Exp % GDP,8.59230769230769e-02,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Health Exp/Capita,3268.15384615385,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Hours to do Tax,342.5,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Infant Mortality Rate,2.69230769230769e-03,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Internet Usage,0.640615384615385,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Lending Interest,1.76923076923077e-02,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Life Expectancy Female,85.6153846153846,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Life Expectancy Male,78.9230769230769,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Mobile Phone Usage,0.801461538461538,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Population 0-14,0.137538461538462,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Population 15-64,0.656769230769231,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Population 65+,0.205692307692308,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Population Total,127564151.769231,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Population Urban,0.862538461538462,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Tourism Inbound,11806076923.0769,Data between 2000 and 2012 for Japan in Asia.
Japan,Asia,Tourism Outbound,39588076923.0769,Data between 2000 and 2012 for Japan in Asia.
Jordan,Middle East,Birth Rate,2.97692307692308e-02,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Business Tax Rate,0.303125,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,CO2 Emissions,19204.2727272727,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Days to Start Business,21.1,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Ease of Business,119,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Energy Usage,6297.66666666667,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,GDP,17341003037.2308,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Health Exp % GDP,0.091,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Health Exp/Capita,265.538461538462,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Hours to do Tax,139.75,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Infant Mortality Rate,1.99230769230769e-02,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Internet Usage,0.178769230769231,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Lending Interest,9.20769230769231e-02,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Life Expectancy Female,74.3076923076923,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Life Expectancy Male,71.3076923076923,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Mobile Phone Usage,0.663846153846154,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Population 0-14,0.371,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Population 15-64,0.596538461538462,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Population 65+,3.25384615384616e-02,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Population Total,5543076.92307692,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Population Urban,0.814230769230769,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Tourism Inbound,2511153846.15385,Data between 2000 and 2012 for Jordan in Middle East.
Jordan,Middle East,Tourism Outbound,895923076.923077,Data between 2000 and 2012 for Jordan in Middle East.
Kazakhstan,Asia,Birth Rate,1.94615384615385e-02,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Business Tax Rate,0.364625,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,CO2 Emissions,185149.363636364,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Days to Start Business,21.7,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Ease of Business,53,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Energy Usage,55674.4166666667,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,GDP,90014934985.6923,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Health Exp % GDP,3.93846153846154e-02,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Health Exp/Capita,230.076923076923,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Hours to do Tax,250.25,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Infant Mortality Rate,2.67692307692308e-02,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Internet Usage,0.140846153846154,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Lending Interest,,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Life Expectancy Female,72.4615384615385,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Life Expectancy Male,61.8461538461538,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Mobile Phone Usage,0.671846153846154,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Population 0-14,0.254076923076923,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Population 15-64,0.675384615384615,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Population 65+,7.07692307692308e-02,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Population Total,15530655.6923077,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Population Urban,0.545230769230769,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Tourism Inbound,983461538.461538,Data between 2000 and 2012 for Kazakhstan in Asia.
Kazakhstan,Asia,Tourism Outbound,1184769230.76923,Data between 2000 and 2012 for Kazakhstan in Asia.
Kenya,Africa,Birth Rate,0.038,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Business Tax Rate,0.487875,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,CO2 Emissions,9556.45454545455,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Days to Start Business,42.1,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Ease of Business,122,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Energy Usage,16663.9166666667,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,GDP,23578258619.8462,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Health Exp % GDP,4.46923076923077e-02,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Health Exp/Capita,27.9230769230769,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Hours to do Tax,399.5,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Infant Mortality Rate,5.92307692307692e-02,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Internet Usage,9.18461538461538e-02,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Lending Interest,0.159461538461538,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Life Expectancy Female,57.4615384615385,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Life Expectancy Male,54.9230769230769,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Mobile Phone Usage,0.285,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Population 0-14,0.429538461538462,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Population 15-64,0.543615384615385,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Population 65+,2.69230769230769e-02,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Population Total,36935407.6153846,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Population Urban,0.220769230769231,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Tourism Inbound,1124692307.69231,Data between 2000 and 2012 for Kenya in Africa.
Kenya,Africa,Tourism Outbound,180230769.230769,Data between 2000 and 2012 for Kenya in Africa.
Kiribati,Oceania,Birth Rate,0.025,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Business Tax Rate,0.318,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,CO2 Emissions,47.5454545454545,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Days to Start Business,29,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Ease of Business,117,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Energy Usage,9.25,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,GDP,114530972.769231,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Health Exp % GDP,0.104692307692308,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Health Exp/Capita,129.846153846154,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Hours to do Tax,120,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Infant Mortality Rate,4.99230769230769e-02,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Internet Usage,5.64615384615385e-02,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Lending Interest,,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Life Expectancy Female,69.4615384615385,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Life Expectancy Male,63.8461538461538,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Mobile Phone Usage,4.39230769230769e-02,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Population 0-14,0.362846153846154,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Population 15-64,0.600615384615385,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Population 65+,3.66923076923077e-02,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Population Total,91835.3846153846,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Population Urban,0.435923076923077,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Tourism Inbound,2985714.28571429,Data between 2000 and 2012 for Kiribati in Oceania.
Kiribati,Oceania,Tourism Outbound,9520000,Data between 2000 and 2012 for Kiribati in Oceania.
Kosovo,Europe,Birth Rate,1.96923076923077e-02,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Business Tax Rate,0.189,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,CO2 Emissions,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Days to Start Business,55,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Ease of Business,96,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Energy Usage,2081,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,GDP,4361143517.61539,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Health Exp % GDP,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Health Exp/Capita,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Hours to do Tax,163.5,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Infant Mortality Rate,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Internet Usage,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Lending Interest,0.140555555555556,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Life Expectancy Female,71.2307692307692,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Life Expectancy Male,66.9230769230769,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Mobile Phone Usage,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Population 0-14,0.275,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Population 15-64,0.659,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Population 65+,0.067,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Population Total,1734836.30769231,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Population Urban,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Tourism Inbound,,Data between 2000 and 2012 for Kosovo in Europe.
Kosovo,Europe,Tourism Outbound,,Data between 2000 and 2012 for Kosovo in Europe.
Kuwait,Middle East,Birth Rate,2.15384615384615e-02,Data between 2000 and 2012 for Kuwait in Middle East.
Kuwait,Middle East,Business Tax Rate,0.109125,Data between 2000 and 2012 for Kuwait in Middle East.
Kuwait,Middle East,CO2 Emissions,69483.9090909091,Data between 2000 and 2012 for Kuwait in Middle East.
